id,customer_id,amount,status
44269,7391,1623,cancelled
44270,4384,1950,delivered
44271,8010,60,returned
44272,6027,432,shipped
44273,618,250,returned
44274,2637,1143,delivered
44275,9394,661,returned
44276,6714,1036,returned
44277,6140,1205,returned
44278,4139,1992,cancelled
44279,2800,1905,shipped
44280,609,20,returned
44281,9050,798,cancelled
44282,6747,1728,returned
44283,6781,1278,pending
44284,975,323,cancelled
44285,4540,633,pending
44286,6314,742,pending
44287,3574,518,shipped
44288,7946,717,pending
44289,4647,686,shipped
44290,1498,1832,shipped
44291,7843,1573,pending
44292,5012,600,shipped
44293,6425,1083,delivered
44294,93,316,cancelled
44295,8268,846,returned
44296,1317,308,cancelled
44297,4189,1164,pending
44298,6453,852,pending
44299,4012,1947,pending
44300,8091,700,shipped
44301,3817,1384,delivered
44302,2620,970,cancelled
44303,7520,1420,shipped
44304,3491,987,returned
44305,2353,310,shipped
44306,2059,1943,delivered
44307,1335,1596,shipped
44308,8737,759,delivered
44309,6079,1834,returned
44310,5728,349,pending
44311,8556,1588,returned
44312,2307,1628,cancelled
44313,2910,204,pending
44314,8108,269,shipped
44315,1550,1734,returned
44316,5336,1972,returned
44317,4781,1870,returned
44318,7063,1199,pending
44319,9952,1296,shipped
44320,932,35,shipped
44321,2930,1751,returned
44322,772,1529,returned
44323,9242,1944,cancelled
44324,9757,550,returned
44325,648,89,pending
44326,8097,576,returned
44327,3298,1538,pending
44328,9326,1490,shipped
44329,5060,613,shipped
44330,4000,899,shipped
44331,2685,501,delivered
44332,5353,1489,returned
44333,1716,255,cancelled
44334,523,1141,pending
44335,3479,1557,shipped
44336,8480,228,delivered
44337,7341,1612,pending
44338,8858,784,pending
44339,918,1523,returned
44340,6617,1528,shipped
44341,4696,365,returned
44342,6007,197,cancelled
44343,1418,393,cancelled
44344,9839,1200,returned
44345,9543,1577,cancelled
44346,3922,382,cancelled
44347,7484,889,returned
44348,6593,1434,shipped
44349,3203,1676,cancelled
44350,5585,1489,shipped
44351,4717,92,cancelled
44352,6364,1880,returned
44353,1986,795,delivered
44354,9216,1520,delivered
44355,8639,251,cancelled
44356,3896,141,delivered
44357,8881,661,shipped
44358,5485,346,pending
44359,9117,993,delivered
44360,9951,397,returned
44361,1542,111,shipped
44362,1050,288,pending
44363,3170,1328,cancelled
44364,5995,1944,pending
44365,4824,1032,cancelled
44366,2646,1907,returned
44367,1152,1844,pending
44368,9516,770,returned
44369,6926,739,cancelled
44370,7853,84,shipped
44371,3297,1410,returned
44372,5834,1654,cancelled
44373,5677,636,cancelled
44374,2222,232,cancelled
44375,2993,599,delivered
44376,8749,490,delivered
44377,9603,59,delivered
44378,762,1492,delivered
44379,5099,639,returned
44380,859,301,shipped
44381,3604,1993,returned
44382,6217,1242,delivered
44383,1505,417,pending
44384,130,699,cancelled
44385,8322,1651,cancelled
44386,7682,933,cancelled
44387,1330,1594,delivered
44388,9583,1390,returned
44389,7415,144,cancelled
44390,5235,161,cancelled
44391,3196,141,pending
44392,5121,1381,delivered
44393,5883,1964,shipped
44394,843,1181,delivered
44395,6282,1558,returned
44396,1016,129,delivered
44397,516,1378,pending
44398,4387,288,delivered
44399,8993,1439,pending
44400,2513,121,pending
44401,7786,1305,returned
44402,6628,732,delivered
44403,575,1956,shipped
44404,4866,1934,delivered
44405,5331,410,cancelled
44406,6000,730,pending
44407,6760,845,delivered
44408,5502,828,shipped
44409,5484,209,delivered
44410,5753,1373,cancelled
44411,7332,928,cancelled
44412,2575,816,returned
44413,5667,1409,delivered
44414,299,691,returned
44415,4241,1610,returned
44416,9683,1870,returned
44417,1041,556,shipped
44418,764,1843,delivered
44419,6967,1994,delivered
44420,2034,241,returned
44421,610,1403,cancelled
44422,7592,1675,shipped
44423,5701,122,delivered
44424,5590,1733,returned
44425,8886,995,shipped
44426,5856,1698,returned
44427,1110,1919,pending
44428,4342,1341,cancelled
44429,194,43,pending
44430,3165,803,shipped
44431,8100,257,shipped
44432,342,1075,shipped
44433,7739,578,pending
44434,4246,129,cancelled
44435,2919,138,pending
44436,2771,895,delivered
44437,911,1257,pending
44438,5516,962,delivered
44439,6173,32,cancelled
44440,336,1229,pending
44441,8040,338,cancelled
44442,8005,230,cancelled
44443,2557,636,shipped
44444,9065,1709,pending
44445,9481,328,delivered
44446,7227,1232,delivered
44447,227,785,pending
44448,9048,1189,pending
44449,3344,1736,pending
44450,8902,514,cancelled
44451,3310,591,pending
44452,3162,1466,shipped
44453,7302,1847,returned
44454,6002,270,pending
44455,7580,1340,pending
44456,962,1906,returned
44457,6694,1292,shipped
44458,8358,968,delivered
44459,5807,1026,pending
44460,886,1910,cancelled
44461,4224,950,delivered
44462,2093,1524,shipped
44463,7171,1766,cancelled
44464,9347,839,cancelled
44465,6872,888,cancelled
44466,2501,1003,shipped
44467,3007,807,cancelled
44468,3568,286,pending
44469,2774,1769,cancelled
44470,8028,1939,shipped
44471,4672,921,delivered
44472,8819,555,pending
44473,2745,1916,cancelled
44474,3020,319,cancelled
44475,6985,192,cancelled
44476,1361,101,cancelled
44477,5245,1358,cancelled
44478,7741,1843,delivered
44479,8999,1290,delivered
44480,5763,59,pending
44481,7261,138,shipped
44482,5641,1017,cancelled
44483,8970,75,cancelled
44484,4212,1526,returned
44485,9465,1813,pending
44486,1161,81,shipped
44487,4073,839,returned
44488,290,1427,returned
44489,6239,1151,cancelled
44490,2158,1954,returned
44491,9613,1011,cancelled
44492,1480,1782,delivered
44493,7230,603,shipped
44494,5309,873,shipped
44495,5073,199,returned
44496,715,36,delivered
44497,2713,1663,pending
44498,688,1356,delivered
44499,5611,1844,pending
44500,6468,1774,cancelled
44501,4185,695,returned
44502,2082,952,delivered
44503,2798,1267,delivered
44504,5925,1940,cancelled
44505,2921,1587,returned
44506,2984,970,delivered
44507,8547,1536,shipped
44508,62,312,delivered
44509,1855,52,pending
44510,6541,507,delivered
44511,2664,617,delivered
44512,8360,314,cancelled
44513,3759,1620,cancelled
44514,2019,10,delivered
44515,2430,1157,shipped
44516,7629,620,cancelled
44517,6126,252,cancelled
44518,6942,1497,returned
44519,4926,207,cancelled
44520,240,384,pending
44521,6197,701,delivered
44522,4338,935,shipped
44523,4597,731,delivered
44524,2693,1141,delivered
44525,3266,1682,shipped
44526,6461,1219,shipped
44527,4196,1405,pending
44528,8378,604,cancelled
44529,17,853,cancelled
44530,3343,643,returned
44531,8865,567,returned
44532,5667,178,cancelled
44533,3479,1107,pending
44534,4477,61,cancelled
44535,539,924,returned
44536,3954,861,returned
44537,5890,345,delivered
44538,2366,634,pending
44539,1691,514,pending
44540,6585,1478,pending
44541,5807,1777,shipped
44542,9841,1271,returned
44543,4096,803,shipped
44544,5592,1527,pending
44545,6772,977,cancelled
44546,5323,771,pending
44547,3357,1835,shipped
44548,4612,843,returned
44549,4163,1916,returned
44550,1923,1147,shipped
44551,5162,288,cancelled
44552,8135,1490,returned
44553,605,1939,pending
44554,2469,54,cancelled
44555,81,293,returned
44556,279,1658,pending
44557,5299,1110,returned
44558,2501,1202,pending
44559,3758,1918,cancelled
44560,5031,1236,delivered
44561,849,1400,pending
44562,9135,1623,shipped
44563,1523,1768,delivered
44564,1708,356,cancelled
44565,2375,765,shipped
44566,5707,497,delivered
44567,6908,1019,shipped
44568,3876,1147,delivered
44569,5277,709,returned
44570,431,662,returned
44571,2752,1188,shipped
44572,5092,188,cancelled
44573,7141,1316,delivered
44574,4382,307,delivered
44575,4145,684,delivered
44576,9626,248,pending
44577,3154,656,returned
44578,8367,904,shipped
44579,1044,777,pending
44580,6350,302,cancelled
44581,6707,1869,cancelled
44582,3330,1086,shipped
44583,6352,256,pending
44584,7586,1671,shipped
44585,2270,143,cancelled
44586,9059,1405,cancelled
44587,3997,246,pending
44588,3829,1365,pending
44589,1074,1639,pending
44590,2250,899,pending
44591,3077,382,shipped
44592,580,825,shipped
44593,8819,1798,cancelled
44594,3582,1007,shipped
44595,876,731,cancelled
44596,4879,1394,cancelled
44597,5831,1221,shipped
44598,3227,1483,pending
44599,6954,1888,pending
44600,151,1319,cancelled
44601,6871,1946,returned
44602,248,1572,pending
44603,2298,396,delivered
44604,5696,1248,shipped
44605,6850,80,delivered
44606,1583,240,shipped
44607,7822,486,pending
44608,7650,909,pending
44609,1106,654,cancelled
44610,7870,1676,shipped
44611,8839,1511,shipped
44612,7746,315,pending
44613,281,1508,delivered
44614,9412,354,pending
44615,8732,1261,returned
44616,7031,156,delivered
44617,9950,673,pending
44618,7363,167,cancelled
44619,7249,1924,pending
44620,8203,183,cancelled
44621,4988,1575,shipped
44622,5509,1157,returned
44623,9725,213,pending
44624,8080,665,returned
44625,753,382,cancelled
44626,5053,1761,delivered
44627,6687,1940,returned
44628,8892,2000,shipped
44629,612,1427,delivered
44630,9508,136,cancelled
44631,9136,1705,shipped
44632,2834,1304,returned
44633,9342,1209,delivered
44634,3759,1767,delivered
44635,6935,1473,delivered
44636,1178,690,returned
44637,3070,437,cancelled
44638,2302,912,pending
44639,3498,361,cancelled
44640,1492,533,cancelled
44641,7353,1087,cancelled
44642,7703,252,pending
44643,3951,963,delivered
44644,1164,1833,cancelled
44645,9905,1286,cancelled
44646,1656,1175,shipped
44647,9162,1695,pending
44648,7427,1135,shipped
44649,7094,538,returned
44650,6895,1318,pending
44651,2910,1160,pending
44652,7927,1988,returned
44653,5179,1166,cancelled
44654,5771,529,shipped
44655,4292,1054,pending
44656,2481,1663,returned
44657,1288,1473,returned
44658,6678,574,delivered
44659,6873,743,delivered
44660,2306,1821,delivered
44661,2326,1326,cancelled
44662,8206,1388,shipped
44663,48,320,pending
44664,9107,893,shipped
44665,499,1189,returned
44666,467,829,delivered
44667,7866,792,shipped
44668,2625,537,shipped
44669,1055,629,cancelled
44670,6288,904,cancelled
44671,170,1249,cancelled
44672,5544,1310,returned
44673,7859,725,returned
44674,3884,715,returned
44675,7105,1015,cancelled
44676,2739,1774,returned
44677,8160,1815,shipped
44678,112,1216,cancelled
44679,4748,579,returned
44680,1787,957,pending
44681,4152,1270,cancelled
44682,1161,1068,delivered
44683,4530,1378,pending
44684,5441,1733,delivered
44685,7122,1212,pending
44686,1379,1498,returned
44687,8886,471,shipped
44688,3895,1399,cancelled
44689,5416,532,delivered
44690,8619,585,pending
44691,5209,1074,cancelled
44692,5261,1948,delivered
44693,8064,1927,delivered
44694,3532,1692,shipped
44695,8001,1965,shipped
44696,5217,1144,cancelled
44697,9343,746,cancelled
44698,2497,62,delivered
44699,5907,339,shipped
44700,2638,977,cancelled
44701,4354,1043,cancelled
44702,5208,1176,returned
44703,4495,633,shipped
44704,6844,838,delivered
44705,2611,679,shipped
44706,1895,1714,delivered
44707,5888,1561,delivered
44708,1058,440,returned
44709,4406,1155,returned
44710,6314,1999,returned
44711,8218,1472,shipped
44712,4862,494,cancelled
44713,1574,107,cancelled
44714,4090,966,delivered
44715,8431,1015,shipped
44716,8940,809,shipped
44717,8864,307,delivered
44718,9121,1505,shipped
44719,6255,224,returned
44720,6793,1120,cancelled
44721,4383,1885,returned
44722,9503,1814,cancelled
44723,5899,1356,cancelled
44724,3861,238,shipped
44725,3190,409,returned
44726,4597,1612,shipped
44727,8143,1026,delivered
44728,9261,591,returned
44729,517,806,returned
44730,5032,1237,shipped
44731,1054,1738,pending
44732,1390,1344,delivered
44733,7789,858,shipped
44734,3827,434,cancelled
44735,2852,1712,returned
44736,5998,479,delivered
44737,8108,868,returned
44738,8499,386,delivered
44739,5688,1952,returned
44740,7427,1180,returned
44741,807,1686,delivered
44742,7650,998,returned
44743,3836,77,cancelled
44744,6582,1675,pending
44745,2224,1165,delivered
44746,2392,1321,cancelled
44747,5611,65,shipped
44748,314,1517,pending
44749,7110,1628,pending
44750,657,1710,cancelled
44751,9569,1670,pending
44752,7804,182,delivered
44753,9591,695,delivered
44754,1247,343,returned
44755,5913,867,cancelled
44756,7356,846,cancelled
44757,2414,1434,pending
44758,2732,386,cancelled
44759,6135,1620,returned
44760,9876,849,cancelled
44761,595,242,cancelled
44762,2075,1426,delivered
44763,3305,985,cancelled
44764,698,1870,delivered
44765,635,283,delivered
44766,4622,892,returned
44767,3455,491,cancelled
44768,6470,1160,cancelled
44769,9819,556,delivered
44770,7709,664,delivered
44771,3928,881,pending
44772,5068,110,cancelled
44773,3233,1557,cancelled
44774,2090,713,delivered
44775,1575,1443,pending
44776,2843,1853,delivered
44777,5778,403,cancelled
44778,1489,300,shipped
44779,1749,1041,shipped
44780,6345,1445,shipped
44781,6951,847,returned
44782,3200,760,shipped
44783,8833,507,cancelled
44784,398,1012,returned
44785,4843,472,shipped
44786,4783,1745,delivered
44787,9110,1131,pending
44788,6124,807,returned
44789,8169,1471,pending
44790,5865,1081,cancelled
44791,5267,524,cancelled
44792,1681,257,cancelled
44793,6408,1259,cancelled
44794,3650,1964,cancelled
44795,1059,441,pending
44796,4837,1636,returned
44797,5792,207,pending
44798,4775,301,pending
44799,8586,1833,returned
44800,6349,268,returned
44801,2690,1156,cancelled
44802,181,1123,pending
44803,8224,1655,delivered
44804,8441,1458,shipped
44805,5654,218,shipped
44806,7926,612,pending
44807,5704,217,cancelled
44808,7964,1329,returned
44809,2522,907,returned
44810,9372,1474,cancelled
44811,2077,1329,shipped
44812,8452,1520,shipped
44813,1780,1263,returned
44814,3640,1649,cancelled
44815,6239,1882,returned
44816,4984,1778,cancelled
44817,3600,394,delivered
44818,2516,682,delivered
44819,4469,428,pending
44820,9425,377,cancelled
44821,8476,568,cancelled
44822,3903,1386,pending
44823,8156,632,returned
44824,3188,336,delivered
44825,9898,979,returned
44826,4048,1816,shipped
44827,8171,1849,shipped
44828,8363,1397,returned
44829,7901,1656,pending
44830,2546,424,delivered
44831,6151,653,returned
44832,9945,459,cancelled
44833,5638,1563,returned
44834,5922,1917,pending
44835,9310,286,delivered
44836,4105,748,delivered
44837,6830,1571,pending
44838,3615,274,returned
44839,5644,1510,delivered
44840,1659,1790,shipped
44841,9219,1359,returned
44842,4643,1328,pending
44843,6659,136,cancelled
44844,2576,133,pending
44845,2642,938,delivered
44846,711,652,delivered
44847,7501,1067,pending
44848,3572,1049,cancelled
44849,5062,443,shipped
44850,9976,697,cancelled
44851,67,830,returned
44852,763,1742,delivered
44853,4921,32,delivered
44854,6643,1241,pending
44855,3290,197,returned
44856,1460,1322,pending
44857,5512,126,shipped
44858,5465,304,pending
44859,9998,154,delivered
44860,8016,1643,delivered
44861,2990,1597,pending
44862,4098,950,shipped
44863,1320,1265,cancelled
44864,4364,677,cancelled
44865,579,1405,delivered
44866,4268,1641,cancelled
44867,3338,879,delivered
44868,3243,103,delivered
44869,6224,1412,returned
44870,2672,1603,shipped
44871,4956,1763,shipped
44872,6252,1352,cancelled
44873,6734,781,pending
44874,9628,1646,delivered
44875,2071,1065,pending
44876,2313,1730,delivered
44877,6746,214,shipped
44878,5549,1657,returned
44879,5420,789,cancelled
44880,1755,1371,delivered
44881,6573,1230,returned
44882,5060,605,delivered
44883,2716,1445,shipped
44884,5774,1202,delivered
44885,4060,791,cancelled
44886,9795,837,delivered
44887,4253,131,returned
44888,5424,1630,pending
44889,5581,656,delivered
44890,6717,1751,delivered
44891,2654,1378,pending
44892,587,1113,delivered
44893,6430,1036,returned
44894,8516,1123,cancelled
44895,8040,210,shipped
44896,9025,1774,pending
44897,8287,1295,pending
44898,8533,356,shipped
44899,8947,1403,shipped
44900,4655,80,returned
44901,8676,1994,cancelled
44902,6525,1306,pending
44903,2887,622,delivered
44904,3974,1541,shipped
44905,841,430,pending
44906,9829,1156,shipped
44907,7368,1529,cancelled
44908,1080,969,delivered
44909,3074,738,returned
44910,1773,752,cancelled
44911,8150,1666,returned
44912,4513,716,delivered
44913,3193,1821,returned
44914,1807,1224,returned
44915,4890,1966,delivered
44916,7906,1503,cancelled
44917,9381,1468,pending
44918,1646,1694,pending
44919,5654,970,returned
44920,6393,1675,shipped
44921,3610,1892,delivered
44922,869,170,shipped
44923,8717,131,shipped
44924,779,1418,cancelled
44925,8479,849,shipped
44926,5037,1383,delivered
44927,9560,1828,shipped
44928,8883,625,cancelled
44929,3864,1291,pending
44930,3808,1601,delivered
44931,4892,788,pending
44932,4531,27,cancelled
44933,8754,1717,cancelled
44934,7830,1534,shipped
44935,6231,995,pending
44936,7877,771,delivered
44937,915,1369,pending
44938,384,767,delivered
44939,1727,1348,pending
44940,182,600,returned
44941,977,432,returned
44942,4103,807,pending
44943,5241,994,shipped
44944,9640,575,pending
44945,62,227,shipped
44946,5492,559,shipped
44947,8259,801,delivered
44948,5939,20,cancelled
44949,5660,1973,pending
44950,7681,936,delivered
44951,3299,1608,shipped
44952,7010,599,cancelled
44953,9754,1289,delivered
44954,3771,1954,cancelled
44955,5362,1804,shipped
44956,214,1483,pending
44957,6094,675,cancelled
44958,7562,1826,shipped
44959,7901,525,cancelled
44960,2291,613,pending
44961,3014,768,shipped
44962,403,1950,delivered
44963,9942,1848,cancelled
44964,7110,115,shipped
44965,1575,391,cancelled
44966,5359,963,delivered
44967,3336,1594,pending
44968,271,107,pending
44969,2689,1110,returned
44970,3696,682,delivered
44971,464,1270,shipped
44972,9432,909,delivered
44973,3135,1296,cancelled
44974,6642,182,shipped
44975,3346,1847,shipped
44976,4097,1132,cancelled
44977,6454,890,returned
44978,1098,1670,cancelled
44979,701,59,cancelled
44980,4565,1766,pending
44981,7743,917,delivered
44982,6866,502,delivered
44983,7604,155,cancelled
44984,6216,881,shipped
44985,5518,40,cancelled
44986,8402,1864,cancelled
44987,2651,299,returned
44988,3447,25,cancelled
44989,6786,1352,shipped
44990,7617,746,pending
44991,2994,180,cancelled
44992,6530,163,cancelled
44993,5769,1076,returned
44994,9875,757,delivered
44995,2143,85,pending
44996,1903,823,cancelled
44997,732,1918,returned
44998,969,547,shipped
44999,9339,659,delivered
45000,7923,226,shipped
45001,420,1300,pending
45002,464,101,pending
45003,7170,540,returned
45004,3637,1946,shipped
45005,1401,1193,pending
45006,7049,1366,returned
45007,6360,1669,pending
45008,8581,1174,delivered
45009,4761,1250,shipped
45010,1946,1111,pending
45011,1114,1605,pending
45012,6772,1578,delivered
45013,6445,1314,returned
45014,6336,324,pending
45015,5946,1648,shipped
45016,6135,662,shipped
45017,5175,753,shipped
45018,9821,17,cancelled
45019,3174,884,pending
45020,3807,1290,shipped
45021,6831,1849,pending
45022,4227,477,returned
45023,1404,430,cancelled
45024,2528,1707,returned
45025,5956,612,pending
45026,6268,1616,pending
45027,8962,1540,delivered
45028,2479,21,delivered
45029,1926,1587,pending
45030,7512,1781,returned
45031,4882,360,delivered
45032,9477,1153,cancelled
45033,5327,597,pending
45034,8026,1080,delivered
45035,6505,1307,pending
45036,4573,1108,delivered
45037,5841,1079,cancelled
45038,6353,1164,shipped
45039,9944,1527,pending
45040,3218,1739,returned
45041,5306,1266,shipped
45042,233,574,shipped
45043,8488,1781,delivered
45044,3915,78,returned
45045,6653,130,cancelled
45046,3207,351,returned
45047,5872,1732,returned
45048,1696,973,cancelled
45049,5648,1985,shipped
45050,2899,1243,shipped
45051,5459,506,pending
45052,3613,1938,shipped
45053,1591,1948,pending
45054,7087,1311,returned
45055,8948,1102,pending
45056,599,22,returned
45057,29,1494,pending
45058,7959,1357,pending
45059,5624,106,shipped
45060,5876,1255,cancelled
45061,7247,968,returned
45062,1980,93,cancelled
45063,313,1939,delivered
45064,2868,904,cancelled
45065,7616,835,pending
45066,7488,152,returned
45067,3452,1912,delivered
45068,46,54,shipped
45069,3063,514,delivered
45070,2163,652,shipped
45071,2250,345,delivered
45072,4467,1128,shipped
45073,8875,944,cancelled
45074,1044,863,delivered
45075,5959,996,pending
45076,1356,650,returned
45077,8458,1226,returned
45078,2893,1719,delivered
45079,3560,47,returned
45080,8134,270,cancelled
45081,5042,830,pending
45082,4885,392,shipped
45083,4461,987,cancelled
45084,4996,890,pending
45085,3261,237,pending
45086,890,1941,returned
45087,7727,950,cancelled
45088,5909,128,cancelled
45089,7682,652,delivered
45090,990,370,returned
45091,2578,1589,pending
45092,1665,117,delivered
45093,1741,407,shipped
45094,7631,1238,delivered
45095,8422,604,delivered
45096,1749,1022,cancelled
45097,2334,571,pending
45098,8797,1852,cancelled
45099,7002,1807,cancelled
45100,6778,859,pending
45101,9139,1357,pending
45102,6133,1919,cancelled
45103,3850,1781,delivered
45104,7968,859,returned
45105,2532,70,cancelled
45106,2342,1339,delivered
45107,5886,1094,pending
45108,9344,1777,cancelled
45109,5184,1353,shipped
45110,1137,574,shipped
45111,6597,722,shipped
45112,7395,824,delivered
45113,2443,181,delivered
45114,1319,1432,pending
45115,9737,819,returned
45116,3831,1468,cancelled
45117,7703,1106,returned
45118,1943,392,cancelled
45119,6269,641,delivered
45120,3149,1666,pending
45121,6667,714,shipped
45122,2500,873,pending
45123,3534,1171,pending
45124,5855,1365,cancelled
45125,6941,842,delivered
45126,6579,18,pending
45127,8225,819,pending
45128,497,675,shipped
45129,9763,343,pending
45130,2881,961,delivered
45131,3837,1039,cancelled
45132,1813,968,returned
45133,3558,932,pending
45134,5258,171,shipped
45135,5943,1626,pending
45136,898,764,pending
45137,9810,927,pending
45138,7525,574,returned
45139,1209,1183,cancelled
45140,500,1651,cancelled
45141,3693,298,pending
45142,4346,1346,returned
45143,8852,369,shipped
45144,8919,513,delivered
45145,9641,1748,delivered
45146,9733,1211,cancelled
45147,2178,1228,delivered
45148,9737,11,delivered
45149,431,1669,returned
45150,3490,710,cancelled
45151,8722,1525,pending
45152,8101,1464,shipped
45153,872,1014,cancelled
45154,1436,1930,returned
45155,9115,1871,shipped
45156,842,360,cancelled
45157,5976,427,delivered
45158,8590,1018,shipped
45159,6665,877,pending
45160,4441,1537,returned
45161,7075,1135,cancelled
45162,129,203,cancelled
45163,1320,36,shipped
45164,3622,134,returned
45165,9923,720,returned
45166,9870,426,cancelled
45167,8763,1810,pending
45168,6362,1180,cancelled
45169,9236,1768,cancelled
45170,8980,1161,shipped
45171,62,1451,shipped
45172,1341,54,delivered
45173,5021,903,delivered
45174,1816,294,cancelled
45175,4016,1623,delivered
45176,4393,533,shipped
45177,6363,177,returned
45178,5016,1589,pending
45179,7063,1332,shipped
45180,776,1354,cancelled
45181,5560,1590,returned
45182,2208,147,cancelled
45183,420,1247,returned
45184,9179,903,delivered
45185,8967,827,shipped
45186,2301,848,delivered
45187,7131,1631,cancelled
45188,7099,372,returned
45189,2336,1778,pending
45190,4347,796,pending
45191,6025,355,returned
45192,8757,1285,cancelled
45193,3992,1457,returned
45194,2847,1238,shipped
45195,1057,308,delivered
45196,3523,504,pending
45197,1866,1790,cancelled
45198,9530,1363,cancelled
45199,5127,574,delivered
45200,6732,1473,pending
45201,5250,1511,delivered
45202,6568,1272,pending
45203,3770,926,shipped
45204,1648,1917,delivered
45205,8687,1744,pending
45206,576,1020,shipped
45207,4159,883,cancelled
45208,6196,1984,returned
45209,2942,1059,delivered
45210,9815,1943,pending
45211,5573,786,delivered
45212,9949,950,shipped
45213,1605,1102,cancelled
45214,7446,899,shipped
45215,3323,1293,delivered
45216,2189,1971,shipped
45217,5878,1677,pending
45218,4474,855,returned
45219,9507,860,returned
45220,7550,378,cancelled
45221,8165,1757,returned
45222,3159,1627,shipped
45223,4733,1811,delivered
45224,7956,699,cancelled
45225,2321,1259,returned
45226,3327,1302,pending
45227,6431,741,cancelled
45228,6977,1227,shipped
45229,1236,1009,shipped
45230,5671,810,cancelled
45231,5713,52,shipped
45232,4241,460,cancelled
45233,2094,1308,returned
45234,5353,1770,cancelled
45235,204,931,returned
45236,5749,382,delivered
45237,3829,422,returned
45238,207,776,shipped
45239,9791,759,cancelled
45240,1886,1732,pending
45241,3113,1942,pending
45242,2164,673,returned
45243,1232,1548,delivered
45244,5589,1360,delivered
45245,2631,1456,pending
45246,1406,357,pending
45247,7151,1249,delivered
45248,6898,911,shipped
45249,5852,96,cancelled
45250,8237,1426,cancelled
45251,4045,1757,returned
45252,927,1938,shipped
45253,8190,1058,returned
45254,7178,1908,shipped
45255,8971,1467,returned
45256,7661,1558,returned
45257,2264,358,returned
45258,3999,1805,shipped
45259,1147,1269,cancelled
45260,6979,848,cancelled
45261,2773,1217,delivered
45262,1493,1747,cancelled
45263,4304,1317,shipped
45264,2711,1107,shipped
45265,304,323,delivered
45266,5743,900,shipped
45267,2589,949,shipped
45268,3182,849,shipped
45269,6448,1227,pending
45270,5850,1118,delivered
45271,4885,1671,delivered
45272,220,1821,returned
45273,7499,999,returned
45274,4399,1274,pending
45275,1322,873,shipped
45276,595,555,cancelled
45277,3106,642,returned
45278,7827,681,pending
45279,827,955,pending
45280,1777,367,delivered
45281,5801,1945,pending
45282,2414,126,delivered
45283,9613,1651,returned
45284,6047,882,delivered
45285,838,126,delivered
45286,731,973,pending
45287,2098,1658,pending
45288,2776,302,delivered
45289,2392,618,shipped
45290,3393,1995,returned
45291,2701,1001,shipped
45292,414,979,shipped
45293,4395,1752,pending
45294,9131,1939,cancelled
45295,4089,1682,shipped
45296,9883,1951,pending
45297,2673,435,returned
45298,9957,573,returned
45299,9738,1367,pending
45300,6116,66,shipped
45301,1757,1166,pending
45302,5926,1140,pending
45303,5492,1264,cancelled
45304,453,1383,pending
45305,5717,1215,shipped
45306,5400,995,cancelled
45307,9878,589,shipped
45308,8992,1574,delivered
45309,7092,1684,pending
45310,8896,72,cancelled
45311,1794,1852,cancelled
45312,3098,1822,shipped
45313,735,959,shipped
45314,1010,847,cancelled
45315,200,1192,cancelled
45316,5781,602,pending
45317,2522,1452,shipped
45318,3221,40,shipped
45319,9736,603,cancelled
45320,836,908,cancelled
45321,3207,1583,delivered
45322,5789,1246,delivered
45323,5349,1135,cancelled
45324,2491,13,pending
45325,1644,417,pending
45326,5438,268,delivered
45327,4697,136,cancelled
45328,6648,590,cancelled
45329,9105,1182,shipped
45330,6214,1422,shipped
45331,8896,1917,pending
45332,1076,1295,delivered
45333,5492,1642,cancelled
45334,4114,834,pending
45335,4136,1351,cancelled
45336,5256,655,returned
45337,4307,689,returned
45338,8938,481,returned
45339,7857,1818,returned
45340,2512,1741,returned
45341,806,1070,cancelled
45342,4750,1255,returned
45343,5523,1857,pending
45344,332,1272,shipped
45345,6166,1435,cancelled
45346,1973,1434,shipped
45347,887,825,pending
45348,6195,1397,pending
45349,5152,289,shipped
45350,7019,844,delivered
45351,3638,894,shipped
45352,8498,1872,returned
45353,4633,1156,delivered
45354,876,1347,shipped
45355,3117,1577,delivered
45356,140,512,shipped
45357,3823,1534,shipped
45358,4149,372,cancelled
45359,5429,584,cancelled
45360,1478,1784,shipped
45361,5935,1453,cancelled
45362,5771,1543,shipped
45363,3909,705,pending
45364,8184,1813,pending
45365,9112,826,delivered
45366,4341,612,delivered
45367,3248,74,delivered
45368,2815,1484,shipped
45369,1177,1746,delivered
45370,6450,837,returned
45371,7251,1274,cancelled
45372,5884,83,pending
45373,2495,220,pending
45374,3319,1276,pending
45375,6128,1830,returned
45376,8837,1962,cancelled
45377,3390,1995,pending
45378,5809,1323,pending
45379,1022,1807,returned
45380,541,638,delivered
45381,2168,760,delivered
45382,7369,1761,shipped
45383,5227,1992,pending
45384,5969,1130,returned
45385,2571,1724,cancelled
45386,1436,390,delivered
45387,8082,296,cancelled
45388,8553,52,delivered
45389,1424,53,pending
45390,1438,940,delivered
45391,2576,1596,pending
45392,6472,1631,pending
45393,6112,1944,pending
45394,6080,1818,delivered
45395,1900,883,pending
45396,125,1664,shipped
45397,5807,370,shipped
45398,8612,269,delivered
45399,9011,1719,cancelled
45400,2936,1036,returned
45401,11,1481,pending
45402,6779,1699,cancelled
45403,2085,1705,pending
45404,6023,1689,cancelled
45405,6175,380,returned
45406,7406,173,cancelled
45407,781,1348,shipped
45408,9333,1274,shipped
45409,9410,955,returned
45410,1035,424,returned
45411,4947,529,returned
